Korean,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
절제술,0,0,0,1,0,0,0,0,0,0
유사,0,0,0,0,0,0,0,0,0,0
닮다,0,0,0,0,0,0,0,0,0,0
닮은,0,0,0,0,0,0,0,0,0,0
화내다,1,0,0,0,0,1,0,0,0,0
분개하다,1,0,0,0,0,1,0,0,0,0
원한,1,0,1,0,0,1,0,1,0,0
예약,0,0,0,0,0,0,0,0,0,0
예약하다,0,0,0,0,0,0,1,0,0,0
예약된,0,0,0,0,0,0,0,0,0,0
매장량,0,0,0,0,0,0,0,0,0,0
저수지,0,0,0,0,0,0,0,0,0,0
살다,0,0,0,0,0,0,0,0,0,0
거주,0,0,0,0,0,0,0,0,0,0
거주지,0,0,0,0,0,0,0,0,0,0
거주자,0,0,0,0,0,0,1,0,0,0
잔여,0,0,0,0,0,0,0,0,0,0
잔여물,0,0,0,0,0,0,0,0,0,0
사직하다,1,0,1,1,0,1,0,1,0,0
사직,0,0,0,0,0,1,0,1,1,0
사임,0,0,0,0,0,1,0,1,0,0
회복력,0,0,0,0,0,0,0,0,0,0
탄력있는,0,0,0,0,0,0,1,0,0,0
수지,0,0,0,0,0,0,0,0,0,0
저항하다,0,0,0,0,0,1,0,0,0,0
저항,1,0,0,0,0,1,0,0,0,0
저항하는,0,0,0,1,0,1,0,0,0,0
저항,1,0,0,1,0,1,0,1,0,0
저항성,0,0,0,0,0,0,1,0,0,0
단호한,0,0,0,0,0,0,0,0,0,0
단호하게,0,0,0,0,0,0,1,0,0,0
해결,0,0,0,0,0,0,0,0,0,0
해결하다,0,0,0,0,0,0,0,0,0,0
해결,0,0,0,0,0,0,0,0,0,0
공명,0,0,0,0,0,0,0,0,0,0
공명,0,0,0,0,0,0,0,0,0,0
공명하다,0,0,0,0,0,0,0,0,0,0
공명기,0,0,0,0,0,0,0,0,0,0
의지,0,0,0,0,0,0,0,0,0,0
울리는,0,0,0,0,0,0,0,0,0,0
자원,0,0,0,0,1,0,1,0,0,1
존경,0,1,0,0,1,0,1,0,0,1
인습적 예절,0,0,0,0,0,0,1,0,0,0
상당한,0,0,0,0,0,0,1,0,0,1
존경,0,0,0,0,0,0,0,0,0,0
존경하는,0,0,0,0,0,0,1,0,0,1
존경하는,0,0,0,0,0,0,1,0,0,0
각각의,0,0,0,0,0,0,0,0,0,0
인사,0,0,0,0,0,0,1,0,0,1
호흡,0,0,0,0,0,0,0,0,0,0
마스크,0,0,0,0,0,0,0,0,0,0
유예,0,0,0,0,1,0,1,0,0,1
빛나는,0,0,0,0,1,0,1,0,0,0
대답하다,0,0,0,0,0,0,0,0,0,0
응답자,0,0,0,0,0,0,0,0,0,0
응답,0,0,0,0,0,0,0,0,0,0
책임,0,0,0,0,0,0,0,0,0,0
책임이 있는,0,0,0,0,0,0,1,0,0,1
반응하는,0,1,0,0,0,0,1,0,0,1
쉬다,0,0,0,0,0,0,1,0,0,0
레스토랑,0,0,0,0,0,0,0,0,0,0
평안한,0,0,0,0,0,0,1,0,0,0
반환,1,0,0,0,0,0,1,0,0,0
안절부절,0,1,0,0,0,0,0,0,0,0
복구,0,0,0,0,0,0,0,0,0,0
강장제,0,1,0,0,1,0,1,0,0,1
복원,0,0,0,0,0,0,0,0,0,0
복원,0,0,0,0,0,0,1,0,0,0
억제하다,1,0,0,1,0,1,0,0,0,0
억제된,0,0,0,1,0,0,0,0,0,0
제지,0,0,0,0,0,0,1,0,0,0
얽매다,0,0,0,0,0,1,0,1,0,0
제한된,0,0,0,0,0,0,0,0,0,0
제한,1,0,0,1,0,1,0,1,0,0
제한적인,0,0,0,0,0,1,0,0,0,0
결과,0,1,0,0,0,0,0,0,0,0
결과적인,0,1,0,0,0,0,0,0,0,0
재개,0,0,0,0,0,0,1,0,0,0
부활,0,0,0,0,0,0,0,0,0,0
소생술,0,0,0,0,0,0,0,0,0,0
소매,0,0,0,0,0,0,0,0,0,0
소매상,0,0,0,0,0,0,0,0,0,0
유지하다,0,0,0,0,0,0,0,0,0,1
유지,0,0,0,0,0,0,0,0,0,0
다시 잡다,0,0,0,0,0,0,0,0,0,0
보복하다,1,0,0,0,0,1,0,0,0,0
앙갚음,1,0,0,1,0,1,0,0,0,0
보복,1,0,0,0,0,1,0,0,0,0
지체,0,0,1,1,0,1,0,1,0,0
지연,0,0,0,0,0,1,0,0,0,0
보유,0,0,0,0,0,0,1,0,0,0
유지,0,0,0,0,0,0,0,0,0,0
말이 없는,0,0,0,1,0,1,0,0,0,0
망막,0,0,0,0,0,0,0,0,0,0
은퇴한,0,0,0,0,0,0,0,0,0,0
퇴직,0,1,0,1,1,1,1,1,0,1
암띤,0,0,0,0,0,0,0,0,0,0
다시 말하다,0,0,0,0,0,0,0,0,0,0
레토르트,0,0,0,0,0,1,0,0,0,0
되돌리다,0,0,0,0,0,0,0,0,0,0
쑥 들어가게 하다,1,0,0,0,0,1,0,0,0,0
취소,0,0,0,0,0,1,0,0,0,0
단축,0,0,0,1,0,1,0,0,0,0
보복,1,0,0,1,0,1,0,1,0,0
검색,0,0,0,0,0,0,0,0,0,0
검색하다,0,0,0,0,0,0,0,0,0,0
리트리버,0,0,0,0,0,0,0,0,0,0
소급,0,0,0,0,0,0,0,0,0,0
역행,0,0,0,0,0,1,0,0,0,0
회고,0,0,0,0,0,0,0,0,0,0
회고,0,0,0,0,0,0,0,0,0,0
소급하여,0,0,0,0,0,0,0,0,0,0
반품,0,0,0,0,0,0,0,0,0,0
재결합,0,1,0,0,0,0,1,0,0,1
드러내다,0,0,0,0,0,0,0,0,0,0
술잔치,0,0,0,0,1,0,1,0,0,0
시현,0,0,0,0,0,0,0,0,0,0
흥청망청,0,0,0,0,1,0,1,0,0,0
복수,1,1,0,1,0,1,0,0,1,0
수익,0,0,0,0,0,0,0,0,0,0
반향,0,0,0,0,0,0,0,0,0,0
존경하다,0,1,0,0,1,0,1,0,0,1
숭경,0,0,0,0,1,0,1,0,0,1
목사,0,0,0,0,1,0,1,0,0,0
경건한,0,0,0,0,0,0,0,0,0,0
환상,0,0,0,0,1,0,1,0,0,1
반전,1,0,1,0,0,1,0,0,1,0
뒤집다,0,0,0,0,0,0,0,0,0,0
전도,0,0,0,0,0,0,0,0,0,0
돌아가는 것,0,0,0,0,0,0,0,0,0,0
되돌리기,0,0,0,0,0,0,0,0,0,0
검토,0,0,0,0,0,0,0,0,0,0
리뷰어,0,0,0,0,0,0,0,0,0,0
개정하다,0,0,0,0,0,0,1,0,0,0
개정,0,0,0,0,0,0,0,0,0,0
재방문,0,0,0,0,0,0,0,0,0,0
회복,0,1,0,0,1,0,1,0,0,1
소생하다,0,1,0,0,0,1,1,0,0,0
폐지,0,0,0,0,0,1,0,0,0,0
취소,1,0,1,1,0,1,0,1,0,0
반란,1,0,0,0,0,1,0,0,1,0
역겨운,1,0,1,1,0,1,0,0,0,0
혁명,1,1,0,1,0,1,1,1,1,0
혁명적인,0,0,0,0,0,0,1,0,0,0
혁명을 일으키다,0,0,0,0,0,0,0,0,0,0
회전하다,0,0,0,0,0,0,0,0,0,0
리볼버,1,0,0,1,0,1,0,1,0,0
격변,1,0,1,1,0,1,0,0,0,0
보상,0,1,0,0,1,0,1,0,1,1
수사학,0,0,0,0,0,0,0,0,0,0
수사학적,0,0,0,0,0,0,0,0,0,0
류머티즘,1,0,0,1,0,1,0,1,0,0
운,0,0,0,0,0,0,0,0,0,0
운율,0,0,0,0,0,0,0,0,0,0
율,0,0,0,0,0,0,1,0,0,0
리드미컬한,0,0,0,0,1,0,1,0,1,0
늑골,0,0,0,0,0,0,0,0,0,0
늑골이 있는,0,0,0,0,0,0,0,0,0,0
리본,1,1,0,0,1,0,1,0,0,0
쌀,0,0,0,0,0,0,0,0,0,0
부,0,0,0,0,0,0,0,0,0,0
풍요,0,0,0,0,0,0,1,0,0,0
약간 뒤틀리게 하다,0,0,0,0,0,0,0,0,0,0
구루병,0,0,0,0,0,1,0,0,0,0
제거하다,0,0,0,0,0,0,0,0,0,0
제거,0,0,0,0,0,0,0,0,0,0
수수께끼,0,0,0,0,0,0,0,0,1,0
수수께끼,0,0,0,0,0,1,0,0,0,0
타다,0,0,0,0,0,0,0,0,0,0
타는 사람,0,0,0,0,0,0,1,0,0,0
산등성이,0,0,0,0,0,0,0,0,0,0
조소,1,0,1,0,0,1,0,1,0,0
말도 안 되는,1,0,1,0,0,1,0,0,0,0
승마,0,0,0,0,0,0,0,0,0,0
만연,0,0,0,0,0,1,0,0,0,0
소총,1,0,0,1,0,1,0,0,0,0
소총,0,0,0,0,0,0,0,0,0,0
지구,0,0,0,0,0,1,0,0,0,0
도구,0,0,0,0,0,0,0,0,0,0
장비,0,0,0,0,0,0,0,0,0,0
의로운,0,0,0,0,0,0,1,0,0,0
정당한,0,0,0,0,0,0,1,0,0,0
바르게,0,0,0,0,0,0,1,0,0,0
엄격한,0,0,0,0,0,1,0,0,0,0
엄격,0,0,0,0,0,1,0,0,0,0
엄밀,0,0,1,1,0,1,0,0,0,0
엄밀한,0,0,0,0,0,1,0,0,0,0
가장자리,0,0,0,0,0,0,0,0,0,0
껍질,0,0,0,0,0,0,0,0,0,0
반지,0,0,0,0,0,0,0,0,0,0
둘러싼 사람,1,0,0,0,0,1,0,0,0,0
울리는,0,0,0,0,0,0,0,0,0,0
링크,0,0,0,0,0,0,0,0,0,0
헹구기,0,0,0,0,0,0,0,0,0,0
폭동,1,0,0,1,0,1,0,0,0,0
난폭한,1,0,0,1,0,1,0,0,1,0
하안 소유자,0,0,0,0,0,0,0,0,0,0
익은,0,0,0,0,0,0,1,0,0,0
익히다,0,1,0,0,0,0,1,0,0,0
성숙,0,0,0,0,0,0,0,0,0,0
리플,0,0,0,0,0,0,0,0,0,0
증가,0,0,0,0,0,0,0,0,0,0
상승,0,1,0,0,1,0,1,0,0,0
위험,0,1,0,1,0,1,0,0,0,0
위험한,0,1,0,1,0,1,0,0,0,0
의식,0,0,0,0,0,0,0,0,0,0
의식,0,0,0,0,0,0,0,0,0,0
의례적인,0,0,0,0,0,0,0,0,0,0
경쟁자,0,0,0,0,0,0,0,0,0,0
경쟁,1,0,0,0,0,1,0,0,0,0
강,0,0,0,0,0,0,0,0,0,0
강둑,0,0,0,0,0,0,0,0,0,0
대갈못,0,0,0,0,0,0,0,0,0,0
리벳이 박힌,0,0,0,0,0,0,0,0,0,0
리벳팅,0,0,0,0,0,0,1,0,0,0
도로,0,0,0,0,0,0,0,0,0,0
도로,0,0,0,0,0,0,0,0,0,0
로드스터,0,0,0,0,1,0,1,0,0,1
도로,0,0,0,0,0,0,0,0,0,0
배회하다,0,0,0,0,0,0,0,0,0,0
노호,0,0,0,0,0,0,0,0,0,0
구운,0,0,0,0,0,0,0,0,0,0
털다,1,0,1,1,0,1,0,1,0,0
강도,0,0,1,1,0,1,0,0,0,0
강도,1,0,1,1,0,1,0,1,0,0
옷,0,0,0,0,0,0,0,0,0,0
로봇,0,0,0,0,0,0,0,0,0,0
로봇 공학,0,0,0,0,0,0,0,0,0,0
건장한,0,0,0,0,0,0,1,0,0,0
큰 괴조,0,0,0,0,0,0,0,0,0,0
바위,0,0,0,0,0,0,1,0,0,0
로켓,1,0,0,0,0,0,0,0,0,0
바위,0,0,0,0,0,0,0,0,0,0
막대,0,0,0,1,0,0,1,0,0,1
어란,0,0,0,0,0,0,0,0,0,0
도적,0,0,1,0,0,1,0,0,0,0
역할,0,0,0,0,0,0,0,0,0,0
롤,0,0,0,0,0,0,0,0,0,0
롤러,0,0,0,0,0,0,0,0,0,0
롤러,0,0,0,0,0,0,0,0,0,0
들떠 떠들어 대는,0,0,0,0,1,0,1,0,0,0
구르는,0,0,0,0,0,0,0,0,0,0
로맨스,0,1,0,1,1,0,1,1,1,1
로맨틱,0,1,0,0,1,0,1,0,0,1
낭만주의,0,0,0,0,1,0,1,0,0,0
말괄량이,0,0,0,0,1,0,1,0,0,0
지붕,0,0,0,0,0,0,0,0,0,0
사기꾼,1,0,1,0,0,1,0,0,0,0
방,0,0,0,0,0,0,0,0,0,0
넓은,0,0,0,0,0,0,0,0,0,0
휴식처,0,0,0,0,0,0,0,0,0,0
수탉,0,0,0,0,0,0,0,0,0,0
뿌리,0,0,0,0,0,0,0,0,0,0
뿌리를 내린,0,0,0,0,0,0,1,0,0,1
로프,0,0,0,0,0,0,0,0,0,0
묵주,0,0,0,0,0,0,0,0,0,0
장미,0,0,0,0,0,0,0,0,0,0
로즈마리,0,0,0,0,0,0,0,0,0,0
장미 매듭,0,0,0,0,0,0,0,0,0,0
명단에,0,0,0,0,0,0,0,0,0,0
유망한,0,0,0,0,0,0,1,0,0,0
썩음,0,0,1,1,0,1,0,1,0,0
로타,0,0,0,0,0,0,1,0,0,1
회전하는,0,0,0,0,0,0,0,0,0,0
회전,0,0,0,0,0,0,0,0,0,0
회전,0,0,0,0,0,0,0,0,0,0
기계적 기억,0,0,0,0,0,0,0,0,0,0
축차,0,0,0,0,0,0,0,0,0,0
썩어가는,0,0,1,0,0,1,0,0,0,0
연지,0,0,0,0,0,0,0,0,0,0
거친,0,0,0,0,0,0,0,0,0,0
대충,0,0,0,0,0,0,0,0,0,0
거칠기,0,0,0,0,0,1,0,0,0,0
룰렛,0,1,0,0,0,0,0,0,0,0
둥근,0,0,0,0,0,0,0,0,0,0
원형 교차로,0,0,0,0,0,0,0,0,0,0
둥근,0,0,0,0,0,0,0,0,0,0
모으다,0,0,0,0,0,0,0,0,0,0
기상 나팔,0,0,0,0,0,0,0,0,0,0
루저,0,0,0,0,0,0,0,0,0,0
불러일으키는,0,0,0,0,0,0,0,0,0,0
패주,0,0,0,0,0,1,0,0,0,0
노선,0,0,0,0,0,0,0,0,0,0
루틴,0,0,0,0,0,0,1,0,0,1
임시 과녁,0,0,0,0,0,0,0,0,0,0
로빙,0,0,0,0,0,0,0,0,0,0
열,1,0,0,0,0,1,0,0,0,0
잘 싸우는 사람,0,0,0,0,0,1,0,0,0,0
왕실의,0,0,0,0,0,0,0,0,0,0
왕족,0,0,0,0,0,0,1,0,0,0
장애,0,0,0,0,0,0,0,0,0,0
고무,0,0,0,0,0,0,0,0,0,0
덧신,0,0,0,0,0,0,0,0,0,0
마찰,0,0,0,0,0,0,0,0,0,0
쓰레기,0,0,1,0,0,1,0,0,0,0
파편,0,0,0,1,0,1,0,1,0,0
표제,0,0,0,0,0,0,1,0,0,0
루비,0,0,0,0,0,0,0,0,0,0
키,0,0,0,0,0,0,0,0,0,0
대단히,0,0,0,0,0,0,0,0,0,0
기초적인,0,0,0,0,0,0,0,0,0,0
초보,0,0,0,0,0,0,0,0,0,0
후회,0,0,0,0,0,1,0,1,0,0
주름 옷깃,0,0,0,0,0,0,0,0,0,0
물결,0,0,0,0,0,1,0,0,0,0
깔개,0,0,0,0,0,0,0,0,0,0
엄격한,0,0,0,0,0,1,0,0,0,0
망치다,0,0,0,1,0,1,0,1,0,0
망가진,1,0,1,1,0,1,0,1,0,0
파멸적인,1,0,1,1,0,1,0,1,0,0
유적,0,0,0,0,0,0,0,0,0,0
규칙,0,0,0,1,0,0,0,0,0,1
자,0,0,0,0,0,0,0,0,0,0
지배,0,0,0,0,0,0,0,0,0,0
럼 주,0,0,0,0,0,0,0,0,0,0
하인 좌석,0,0,0,0,0,0,0,0,0,0
샅샅이 찾기,0,0,0,0,0,0,0,0,0,0
소문,0,0,0,0,0,1,0,1,0,0
소문,0,0,0,0,0,0,0,0,0,0
엉덩이,0,0,0,0,0,0,0,0,0,0
도망자,0,0,0,0,0,1,0,1,0,0
룬,0,0,0,0,0,0,0,0,0,0
가로장,0,0,0,0,0,0,0,0,0,0
달리는 사람,0,0,0,0,0,0,0,0,0,0
달리기,0,0,0,0,0,0,0,0,0,0
통로,0,0,0,0,0,0,0,0,0,0
파열,0,0,0,1,0,1,0,1,1,0
시골의,0,0,0,0,0,0,0,0,0,0
책략,0,0,0,0,0,1,0,0,0,0
서두르다,0,0,0,0,0,0,0,0,0,0
녹,0,0,0,0,0,1,0,0,0,0
촌사람 같은,0,0,0,0,0,0,0,0,0,0
훔치다,0,0,0,0,0,0,0,0,0,0
녹슨,0,0,0,0,0,1,0,0,0,0
암내,0,0,0,0,0,0,0,0,0,0
룻,0,0,0,0,0,0,1,0,0,0
무자비한,1,0,1,1,0,1,0,0,0,0
호밀,0,0,0,0,0,0,0,0,0,0
무력,1,0,0,1,0,1,0,0,0,0
검정색,0,0,0,0,0,0,0,0,0,0
사보타주,1,0,1,1,0,1,0,1,1,0
낭,0,0,0,0,0,0,0,0,0,0
해고,0,0,0,0,0,0,0,0,0,0
성찬,0,0,0,0,0,0,0,0,0,0
신성한,0,0,0,0,0,0,0,0,0,0
희생,0,0,1,1,0,1,0,1,0,0
안장,0,0,0,0,0,0,0,0,0,0
슬프게도,0,0,0,0,0,1,0,1,0,0
비애,0,0,0,0,0,1,0,1,0,1
안전한,0,0,0,0,1,0,1,0,0,1
보호,0,0,0,0,0,0,1,0,0,1
보관,0,0,0,0,0,0,0,0,0,1
안전,0,0,0,0,0,0,0,0,0,0
사프란,0,0,0,0,0,0,0,0,0,0
처짐,0,0,0,1,0,1,0,0,0,0
사거,0,0,0,0,0,0,0,0,0,0
세이지,0,0,0,0,0,0,1,0,0,1
돛,0,0,0,0,0,0,0,0,0,0
항해,0,0,0,0,0,0,0,0,0,0
선원,0,0,0,0,0,0,0,0,0,0
성자,0,1,0,0,1,0,1,0,1,1
성스럽게,0,1,0,0,1,0,1,0,1,1
샐러드,0,0,0,0,0,0,0,0,0,0
도롱뇽,0,0,0,0,0,0,0,0,0,0
샐러리,0,1,0,0,1,0,1,0,0,1
판매,0,0,0,0,0,0,0,0,0,0
판매원,0,0,0,0,0,0,0,0,0,0
현저한,0,0,0,0,0,0,1,0,0,0
식염,0,0,0,0,0,0,0,0,0,0
타액,0,1,0,0,0,0,0,0,0,0
출격,0,0,0,0,0,0,0,0,1,0
가게,0,0,0,0,0,0,0,0,0,0
큰 홀,1,0,0,0,0,0,0,0,0,0
소금,0,0,0,0,0,0,0,0,0,0
짠,0,0,0,0,0,0,0,0,0,0
유익한,0,0,0,0,1,0,1,0,0,1
인사말,0,0,0,0,0,0,0,0,0,0
경례,0,0,0,0,1,0,1,0,0,0
구제,0,0,0,0,0,0,0,0,0,0
구원,0,1,0,0,1,0,1,0,0,1
고약,0,0,0,0,0,0,1,0,0,0
삼바,0,0,0,0,0,0,0,0,0,0
동일성,0,0,0,0,0,0,0,0,0,0
사무라이,0,0,0,1,0,0,1,0,0,0
신성화,0,0,0,0,1,0,1,0,0,1
성화,0,0,0,0,0,0,0,0,0,0
거룩하게 하다,0,1,0,0,1,0,1,1,1,1
제재,0,0,0,0,0,0,0,0,0,0
제재,0,0,0,0,0,0,0,0,0,0
신성,0,0,0,0,0,0,0,0,0,0
성역,0,1,0,0,1,0,1,0,0,1
모래,0,0,0,0,0,0,0,0,0,0
샌들,0,0,0,0,0,0,0,0,0,0
샌더,0,0,0,0,0,0,0,0,0,0
모래 사장,0,0,0,0,0,0,0,0,0,0
스코틀랜드 인의 별명,0,0,0,0,0,0,0,0,0,0
제정신,0,0,0,0,0,0,0,0,0,0
붉은 크레용,0,0,0,0,0,0,1,0,0,0
위생적인,0,0,0,0,0,0,1,0,0,0
제정신,0,0,0,0,0,0,0,0,0,0
산,0,0,0,0,0,0,0,0,0,0
수액,0,0,0,0,0,1,0,1,0,0
사파이어,0,0,0,0,0,0,0,0,0,0
바보,0,0,0,0,0,0,0,0,0,1
풍자,1,0,1,0,0,1,0,1,0,0
육종,0,0,0,1,0,1,0,1,0,0
냉소적,0,0,0,0,0,1,0,0,0,0
허리띠,0,0,0,0,0,0,0,0,0,0
악마 같은,1,0,0,0,0,1,0,0,0,0
학생 가방,0,0,0,0,0,0,0,0,0,0
물리게 하다,0,0,0,0,0,0,0,0,0,0
위성,0,0,0,0,0,0,0,0,0,0
공단,0,0,0,0,0,0,1,0,0,0
풍자,0,0,0,0,0,0,0,0,0,0
비꼬는,0,0,0,0,0,0,0,0,0,0
만족,0,0,0,0,0,0,0,0,0,0
잘,0,0,0,0,0,0,1,0,0,0
만족하는,0,0,0,0,1,0,1,0,0,0
가득한,0,0,0,0,0,0,0,0,0,0
가득한,0,0,1,0,0,1,0,0,0,0
포화,0,0,0,0,0,0,0,0,0,0
소스,0,0,0,0,0,0,0,0,0,0
소스 냄비,0,0,0,0,0,0,0,0,0,0
받침 접시,0,0,0,0,0,0,0,0,0,0
쾌활한,0,0,0,0,0,0,0,0,0,0
소금에 절인 양배추,0,0,0,0,0,0,0,0,0,0
찜질방,0,0,0,0,0,0,0,0,0,0
야만적인,1,0,0,1,0,1,0,0,0,0
야만 상태,1,0,0,1,0,1,0,0,0,0
대초원,0,0,0,0,0,0,0,0,0,0
저장,0,0,0,0,1,0,1,0,0,1
절약,0,0,0,0,0,0,0,0,0,0
저금,0,0,0,0,0,0,1,0,0,0
맛,0,1,1,0,1,0,1,1,0,1
짭짤한,0,0,0,0,0,0,1,0,0,0
실제적 지식,0,0,0,0,0,0,1,0,0,0
톱밥,0,0,0,0,0,0,0,0,0,0
색소폰,0,0,0,0,0,0,0,0,0,0
색소폰,0,0,0,0,0,0,0,0,0,0
딱지,0,0,0,0,0,1,0,0,0,0
집,0,0,0,0,0,0,0,0,0,0
발판,0,0,0,1,0,1,0,0,0,0
발판,0,0,0,0,0,0,0,0,0,0
규모,0,0,0,0,0,0,0,0,0,0
저울,0,0,0,0,0,0,0,0,0,0
가리비,0,0,0,0,0,0,0,0,0,0
머리 가죽,0,0,0,0,0,0,0,0,0,0
메스,0,0,0,1,0,1,0,0,0,0
인설,0,0,0,0,0,1,0,0,0,0
주사,0,0,0,0,0,0,0,0,0,0
스캔들,0,0,0,1,0,1,0,0,0,0
스캔들,1,0,0,0,0,1,0,0,0,0
부족한,0,0,0,0,0,1,0,0,0,0
기둥 둥치,0,0,0,0,0,0,0,0,0,0
속죄 염소,1,0,0,1,0,1,0,0,0,0
흉터,1,0,1,1,0,1,0,1,0,0
풍뎅이,0,0,0,0,0,0,0,0,0,0
부족한,0,0,0,1,0,1,0,1,0,0
거의,0,0,0,0,0,1,0,1,0,0
부족,1,0,0,1,0,1,0,1,0,0
공황,1,1,0,1,0,1,0,0,1,0
허수아비,0,0,0,1,0,1,1,0,0,0
스카프,0,0,0,0,0,0,0,0,0,0
주홍,0,0,0,0,0,0,0,0,0,0
흩어지게하다,0,0,0,0,0,0,0,0,0,0
뿔뿔이 흩어진,0,0,0,0,0,0,0,0,0,0
산란,0,0,0,0,0,0,0,0,0,0
찾아 헤매다,0,0,0,0,0,1,0,0,0,0
장면,0,0,0,0,0,0,0,0,0,0
경치,0,0,0,0,0,0,0,0,0,0
풍경화,0,0,0,0,0,0,0,0,0,0
향기,0,0,0,0,0,0,0,0,0,0
의심 많은,0,0,0,0,0,0,0,0,0,1
회의론,0,0,0,0,0,0,0,0,0,0
개략도,0,0,0,0,0,0,0,0,0,0
계획,0,0,0,0,0,1,0,0,0,0
분리,1,0,0,0,0,1,0,0,0,0
정신 분열증,1,0,1,1,0,1,0,1,0,0
학자,0,0,0,0,0,0,1,0,0,0
학문적,0,0,0,0,0,0,0,0,0,0
장학금,0,0,0,0,1,0,1,0,0,0
학교,0,0,0,0,0,0,0,0,0,1
남학생,0,0,0,0,0,0,0,0,0,0
훈련,0,0,0,0,0,0,0,0,0,0
교사,0,0,0,0,0,0,0,0,0,0
큰 포장 마차,0,0,0,0,0,0,0,0,0,0
좌골신경통,0,0,0,0,0,1,0,0,0,0
과학,0,0,0,0,0,0,0,0,0,0
과학적,0,0,0,0,0,0,1,0,0,1
과학자,0,1,0,0,0,0,1,0,0,1
불꽃,0,0,0,0,0,0,1,0,0,0
불꽃,0,0,0,0,0,0,0,0,0,0
신틸레이터,0,0,0,0,0,0,0,0,0,0
귀공자,0,0,0,0,0,0,0,0,0,0
가위,0,0,0,0,0,0,0,0,0,0
비웃다,1,0,1,0,0,1,0,0,0,0
꾸짖다,1,0,1,1,0,1,0,1,0,0
꾸지람,1,0,0,0,0,1,0,0,0,0
국자,0,0,0,0,0,0,0,0,0,0
범위,0,0,0,0,0,0,0,0,0,0
맹렬한,1,0,0,0,0,1,0,0,0,0
점수,0,1,0,0,1,0,1,0,1,0
점수,0,0,0,0,0,0,0,0,0,0
경멸,1,0,0,0,0,1,0,0,0,0
투석기,1,0,1,1,0,1,0,0,1,0
스코트랜드 인,0,0,0,0,0,1,0,0,0,0
악당,1,0,1,1,0,1,0,0,0,1
설사,0,0,0,0,0,0,0,0,0,0
채찍,1,0,0,1,0,1,0,1,0,0
스카우트,0,0,0,0,0,0,0,0,0,0
스크래블,0,0,0,0,0,0,0,0,0,0
스크램블,0,0,0,0,0,0,0,0,0,0
스크램블링,0,0,0,0,0,1,0,0,0,0
긁다,0,0,0,0,0,0,0,0,0,0
스크래피,1,0,0,1,0,1,0,1,0,0
스크래핑,0,0,0,0,0,0,0,0,0,0
할퀴다,0,0,0,0,0,0,0,0,0,0
비명,1,0,1,1,0,1,0,0,1,0
외침,1,0,1,1,0,1,0,0,0,0
진한 럼주,0,0,0,1,0,1,0,0,1,0
화면,0,0,0,0,0,0,0,0,0,0
드라이버,0,0,0,0,0,0,0,0,0,0
나사로 죈,1,0,0,0,0,1,0,0,0,0
갈겨 쓰다,0,0,0,0,0,0,0,0,0,0
학자,0,0,0,0,0,0,1,0,0,0
스크럼,0,0,0,0,0,1,0,0,1,0
서류,0,0,0,0,0,0,0,0,0,0
스크립트,0,0,0,0,0,0,1,0,0,0
성경의,0,0,0,0,0,0,0,0,0,0
경전,0,0,0,0,0,0,0,0,0,1
스크롤,0,0,0,0,0,0,0,0,0,0
북북 문질러 닦기,0,0,1,0,0,1,0,0,0,0
맛있어 보이는,0,0,0,0,0,0,1,0,0,0
꼼꼼한,0,0,0,0,0,0,0,0,0,0
자세히 보다,0,1,0,0,0,1,0,0,0,0
정밀한 조사,0,0,0,0,0,1,0,0,0,0
조각가,0,0,0,0,0,0,0,0,0,0
조각품,0,0,0,0,0,0,1,0,0,0
조각,0,0,0,0,0,0,0,0,0,0
찌끼,0,0,1,0,0,1,0,0,0,0
바다,0,0,0,0,0,0,1,0,0,0
해안,0,0,0,0,0,0,0,0,0,0
밀봉하다,0,0,0,0,0,0,1,0,0,1
물개,0,0,0,0,0,0,0,0,0,1
이음매,0,0,0,0,0,0,0,0,0,0
선원,0,0,0,0,0,0,0,0,0,0
원활한,0,0,0,0,0,0,0,0,0,0
침모,0,0,0,0,0,0,0,0,0,0
항구,0,0,0,0,0,0,0,0,0,0
시든,0,0,0,0,0,1,0,0,0,0
검색,0,0,0,0,0,0,0,0,0,0
수색,0,0,0,0,0,0,0,0,0,0
그을린,0,0,0,0,0,0,0,0,0,0
해안,0,0,0,0,0,0,0,0,0,0
계절,0,0,0,0,0,0,0,0,0,0
잘 마른,0,0,0,0,0,0,1,0,0,0
양념,0,0,0,0,0,0,0,0,0,0
좌석,0,0,0,0,0,0,0,0,0,0
탈퇴,0,0,0,0,0,1,0,0,0,0
외딴,0,0,0,0,0,1,0,1,0,0
격리,0,0,0,1,0,1,1,0,0,0
중고등 학년,0,0,0,0,0,0,0,0,0,0
두번째 손,0,0,0,0,0,1,0,0,0,0
비밀,0,0,0,0,0,0,0,0,1,1
비밀,0,0,0,0,0,0,0,0,0,1
사무국,0,0,0,0,0,0,1,0,0,0
비서,0,0,0,0,0,0,0,0,0,0
분비하다,0,0,1,0,0,0,0,0,0,0
분비,0,0,1,0,0,1,0,0,0,0
비밀스러운,0,0,0,0,0,1,0,0,0,0
남몰래,0,0,0,0,0,0,0,0,0,0
분파,0,0,0,0,0,0,0,0,0,0
종파주의자,1,0,0,1,0,1,0,0,0,0
